kepoi_name,koi_disposition,koi_period,koi_duration,koi_depth,koi_impact,koi_prad,koi_steff,koi_srad,koi_slogg,koi_kepmag
"K02632.01","CONFIRMED",7.12815163,5.522,45.9,0.201,1.36,6311.00,1.9940,3.998,11.392
"K02405.01","FALSE POSITIVE",0.872952088,1.4499,137.3,1.1,25.5,7102.00,2.0820,3.972,12.335
"K02406.01","CONFIRMED",7.01074295,2.1787,222.8,0.427,3.76,5814.00,2.4760,3.745,14.689
"K02407.01","CONFIRMED",17.2922631,7.042,203.1,0.865,2.13,5936.00,1.2990,4.261,14.150
"K02408.01","CONFIRMED",94.289223,4.102,505.4,0.613,2.11,5632.00,0.9040,4.537,14.183
"K02477.01","CONFIRMED",14.02634692,1.2808,403.6,0.877,2.66,5970.00,1.1310,4.355,14.729
"K02478.01","FALSE POSITIVE",12.425866431,29.1428,257.9,0.977,2.12,5428.00,0.9400,4.404,14.148
"K02479.01","CONFIRMED",25.5433704,8.567,138.6,0.44,2.11,5422.00,1.7820,3.945,12.939
"K02481.01","FALSE POSITIVE",33.8542586,12.689,253.3,0.1881,15.96,4553.00,10.4720,2.605,13.605
"K02482.01","CONFIRMED",45.0909201,4.605,436.3,0.957,2.44,5790.00,0.9000,4.528,14.976
"K02483.01","CONFIRMED",15.0539886,4.422,221.5,0.886,1.44,5475.00,0.8180,4.479,14.503
"K02841.01","CONFIRMED",159.388788,8.432,1033,0.109,2.73,5135.00,0.8740,4.464,15.822
"K02842.01","CONFIRMED",1.565412613,0.7572,2754.6,0.003,1.73,3464.00,0.3280,4.923,16.257
"K02842.02","CONFIRMED",5.14892346,0.9613,2355,0.719,1.72,3464.00,0.3280,4.923,16.257
"K02917.01","FALSE POSITIVE",0.730943372,3.004,134.7,0.792,1.37,6143.00,1.0670,4.418,15.021
"K02918.01","FALSE POSITIVE",0.515552803,1.7869,1224.1,1.128,13.96,5068.00,0.7300,4.556,15.786
"K02919.01","CONFIRMED",2.522590567,1.406,210.2,1.261,25.82,5591.00,0.8600,4.559,14.816
"K02920.01","CONFIRMED",6.73968289,4.183,142,0.662,1.48,5511.00,1.1760,4.261,14.455
"K00276.01","CONFIRMED",41.74598855,4.6125,421.8,0.049,2.4,5978.00,1.1710,4.316,11.854
"K02702.01","FALSE POSITIVE",75.378004,6.744,447.8,0.989,3.82,5876.00,1.0770,4.374,13.693
"K02703.01","CONFIRMED",213.258526,7.768,1992.3,0.037,2.72,4477.00,0.6370,4.649,15.165
"K00260.02","CONFIRMED",100.2830675,10.8636,351.2,0.535,2.51,6214.00,1.2970,4.238,10.500
"K02704.01","CONFIRMED",4.871223664,1.5916,6462,0.706,1.56,3157.00,0.1800,5.112,17.475
"K02704.02","CONFIRMED",2.984157711,1.2637,2598,0.45,0.92,3157.00,0.1800,5.112,17.475
"K02705.01","CONFIRMED",2.8867624,0.9879,631.8,0.92,1.24,3483.00,0.3890,4.875,14.717
"K02763.01","FALSE POSITIVE",0.498434645,0.955,239.2,0.288,1.08,4784.00,0.7080,4.618,15.397
"K02765.01","FALSE POSITIVE",2.75505467,3.426,85.5,0.738,1.74,6257.00,1.7480,4.063,13.883
"K02766.01","FALSE POSITIVE",1.572181216,7.219,219.5,1.149,77.12,6622.00,4.3150,3.421,13.157
"K02767.01","FALSE POSITIVE",1.28805834,3.419,92.6,0.214,1.08,5631.00,1.1320,4.330,14.487
"K02844.01","FALSE POSITIVE",2.72288246,2.408,152.6,0.08,1.06,5458.00,0.8720,4.530,15.003
"K02845.01","CONFIRMED",1.574090323,1.5796,224.9,0.071,0.93,4313.00,0.6500,4.662,15.571
"K02846.01","FALSE POSITIVE",0.947738312,1.206,202.2,0.022,0.88,4464.00,0.6380,4.643,15.761
"K02848.01","CONFIRMED",13.7872627,5.747,75.1,0.921,1.55,5691.00,1.4580,4.139,12.458
"K00271.03","CONFIRMED",14.4359459,3.414,107.3,0.613,1.46,6075.00,1.3520,4.264,11.485
"K02849.01","CONFIRMED",5.95958637,2.899,133.1,0.26,1.02,5452.00,0.9000,4.535,14.520
"K02922.01","FALSE POSITIVE",0.497581917,1.46,140.6,0.328,0.76,5271.00,0.6300,4.634,15.481
"K02924.01","CONFIRMED",2.279523364,1.6202,126.8,0.033,0.87,5017.00,0.7970,4.516,14.589
"K02926.01","CONFIRMED",12.2854718,2.996,1617.1,0.291,2.21,3891.00,0.5640,4.718,16.279
"K02926.02","CONFIRMED",5.53609368,2.2942,1223.3,0.791,2.2,3891.00,0.5640,4.718,16.279
"K02707.01","CONFIRMED",58.0337426,5.584,807.1,0.021,3.21,5467.00,1.1520,4.271,14.467
"K02707.02","CONFIRMED",14.4252635,3.754,221.2,0.013,1.68,5467.00,1.1520,4.271,14.467
"K02707.03","CONFIRMED",26.6757818,2.696,474.8,0.713,2.69,5467.00,1.1520,4.271,14.467
"K02708.01","CONFIRMED",0.868386354,1.066,488.5,0.135,1.52,4792.00,0.7040,4.627,15.898
"K02768.01","CONFIRMED",11.8288843,3.337,191,0.2658,1.18,5653.00,0.8570,4.551,15.228
"K02768.02","CONFIRMED",14.7512034,1.25,261.1,0.8759,1.63,5653.00,0.8570,4.551,15.228
"K02769.01","FALSE POSITIVE",1.480323978,1.833,166.2,0.617,1.46,5996.00,1.0810,4.342,13.660
"K00041.02","CONFIRMED",6.88707073,4.4679,68.7,0.696,1.3,5788.00,1.4740,4.122,11.197
"K00267.01","FALSE POSITIVE",165.75597,8.45,57.3,98.6021,15049.8,5800.00,1.4120,4.119,10.458
"K02850.01","FALSE POSITIVE",1.11431205,2.112,160.4,0.141,1.07,5776.00,0.8490,4.554,15.411
"K02851.01","CONFIRMED",3.42064689,1.767,356.8,0.92,2.27,5370.00,0.9660,4.411,15.472
"K02852.01","CONFIRMED",0.675650404,1.8261,200.7,0.03,1.36,5966.00,0.9610,4.493,15.892
"K02928.01","FALSE POSITIVE",17.7337356,5.558,217.3,0.514,1.24,5335.00,0.8310,4.560,14.625
"K02929.01","FALSE POSITIVE",10.06478627,2.86,285.7,0.729,1.49,5438.00,0.8200,4.574,14.890
"K02930.01","FALSE POSITIVE",1.12976597,3.096,133.7,0.338,0.83,5366.00,0.7150,4.625,15.625
"K00277.01","CONFIRMED",16.23191704,7.461,501.6,0.017,3.54,5919.00,1.5850,4.042,11.866
"K02709.01","FALSE POSITIVE",15.4126766,3.402,599.8,0.958,2.82,5240.00,0.8560,4.555,14.373
"K02710.01","FALSE POSITIVE",1.110599919,1.3493,157.6,0.214,1.07,5227.00,0.8670,4.463,14.139
"K00260.03","CONFIRMED",21.86965714,5.5177,125.5,0.557,1.51,6214.00,1.2970,4.238,10.500
"K02711.01","CONFIRMED",9.02436414,3.011,214.6,0.014,1.62,5885.00,1.1110,4.348,13.642
"K02711.02","CONFIRMED",17.3408735,3.398,159,0.489,1.43,5885.00,1.1110,4.348,13.642
"K02771.01","FALSE POSITIVE",0.814280672,2.326,134.9,0.701,1.91,6366.00,1.5430,4.167,11.751
"K02773.01","FALSE POSITIVE",0.878855771,1.1014,269.7,0.41,1.57,5727.00,0.9370,4.438,14.853
"K02774.01","FALSE POSITIVE",2.49432176,2.3269,8043,0.069,8.91,5780.00,1.0000,4.438,17.690
"K02776.01","FALSE POSITIVE",1.00652785,1.3175,125.9,0.467,1.03,6089.00,0.8890,4.527,14.716
"K02777.01","FALSE POSITIVE",1.99566293,4.514,197,0.564,1.11,5235.00,0.7710,4.595,15.734
"K02854.01","FALSE POSITIVE",0.755111225,3.164,168,0.694,1.38,5780.00,1.0000,4.438,13.573
"K02856.01","CONFIRMED",25.8730914,5.085,694.4,0.196,2.88,6036.00,1.0930,4.382,15.323
"K02857.01","CONFIRMED",20.2642023,4.664,185.3,0.914,2.12,5937.00,1.2910,4.251,13.701
"K02857.02","CONFIRMED",7.44136102,4.554,79.7,0.862,1.33,5937.00,1.2910,4.251,13.701
"K02931.01","CONFIRMED",99.2532336,7.208,538,0.947,2.17,5010.00,0.7150,4.623,14.699
"K02932.01","FALSE POSITIVE",3.84933401,2.299,503.9,0.591,2.12,5984.00,0.9060,4.521,15.851
"K02936.01","CONFIRMED",6.4802138,3.27,142,0.725,1.26,5496.00,0.9830,4.417,14.421
"K02713.01","FALSE POSITIVE",21.3910125,3.512,645.8,0.347,1.72,4889.00,0.6860,4.637,14.985
"K02714.01","CONFIRMED",14.3832267,8.378,178.5,0.7,1.84,6115.00,1.2910,4.249,13.312
"K02714.02","CONFIRMED",47.3186631,10.465,263.4,0.189,2.1,6115.00,1.2910,4.249,13.312
"K02715.01","CONFIRMED",11.12827427,2.6118,6057,0.594,4.04,3640.00,0.5030,4.744,16.835
"K02778.01","CONFIRMED",2.21571296,1.8211,285.1,0.796,1.7,5417.00,0.9010,4.447,15.392
"K02779.01","CONFIRMED",34.4585495,7.434,431,0.626,1.88,6161.00,0.8620,4.545,14.936
"K02780.01","CONFIRMED",3.35184041,1.9855,345.3,0.091,1.88,6198.00,1.0050,4.464,15.526
"K02781.01","FALSE POSITIVE",1.615758517,1.734,41.7,0.234,1.31,5622.00,2.0170,3.813,12.743
"K02859.01","CONFIRMED",3.4462125,2.101,83.5,0.704,0.7,5374.00,0.7210,4.555,13.851
"K02859.02","CONFIRMED",2.005414293,1.934,59.5,0.874,0.65,5374.00,0.7210,4.555,13.851
"K02861.01","FALSE POSITIVE",1.868564038,1.192,176.7,0.456,1.4,6065.00,1.0230,4.427,14.944
"K02946.01","CONFIRMED",15.1408916,4.359,476.8,0.136,1.93,5926.00,0.8870,4.532,15.679
"K02948.01","CONFIRMED",11.39169531,5,51,0.849,1.02,5557.00,1.2490,4.198,11.926
"K02951.01","CONFIRMED",2.44358543,1.852,59.1,0.258,0.67,5561.00,0.8730,4.486,13.348
"K02952.01","FALSE POSITIVE",1.7592691,2.381,140.4,0.564,1.21,5784.00,0.9840,4.416,15.229
"K02715.02","CONFIRMED",2.226496196,1.7073,1839.1,0.048,2.1,3640.00,0.5030,4.744,16.835
"K02715.03","CONFIRMED",5.72084599,2.744,1316,0.166,1.78,3640.00,0.5030,4.744,16.835
"K02716.01","CONFIRMED",0.962864171,1.6802,303.5,0.736,1.52,5704.00,0.8040,4.575,15.810
"K00261.01","CONFIRMED",16.23847733,3.9699,646.7,0.766,2.76,5683.00,0.9930,4.422,10.297
"K02716.02","CONFIRMED",6.46004728,1.979,394.2,0.828,1.8,5704.00,0.8040,4.575,15.810
"K02785.01","CONFIRMED",4.76831033,3.2363,251.8,0.191,1.78,6237.00,1.1160,4.374,14.083
"K02786.01","CONFIRMED",44.616751,7.831,239.7,0.618,2.31,6763.00,1.4240,4.220,13.791
"K02787.01","FALSE POSITIVE",1.714410345,3.336,50.4,0.56,1.84,6340.00,2.4980,3.731,13.297
"K02789.01","CONFIRMED",3.40165617,1.9617,155.9,0.906,1.34,6177.00,0.9060,4.516,14.497
"K02790.01","CONFIRMED",14.00948631,3.399,169.9,0.268,0.98,5153.00,0.7670,4.551,13.380
"K02863.01","FALSE POSITIVE",1.703359172,1.914,57.6,0.152,0.69,6026.00,0.9040,4.503,13.778
"K02864.01","FALSE POSITIVE",3.77881664,5.819,47.1,0.628,3.99,6115.00,5.5440,3.267,12.923
"K02865.01","CONFIRMED",1.311558909,1.919,141.3,0.218,1.15,5926.00,0.9630,4.501,15.371
"K02866.01","CONFIRMED",1.291233083,1.855,66,0.2,0.89,6384.00,1.0860,4.419,14.135
"K00273.01","CONFIRMED",10.573751447,1.7259,298.9,0.785,2.07,5720.00,1.0800,4.400,11.457
"K02961.01","CONFIRMED",3.7847507,2.924,33.5,0.021,0.7,6017.00,1.2060,4.326,12.581
"K02963.01","CONFIRMED",18.2206024,5.109,201.8,0.125,1.78,5951.00,1.2620,4.283,14.544
"K02964.01","CONFIRMED",47.4497134,10.675,206.4,0.016,1.61,6007.00,1.1260,4.353,14.089
"K02717.01","CONFIRMED",0.929906166,1.743,108.7,0.102,1.48,6039.00,1.4130,4.169,12.410
"K02718.01","FALSE POSITIVE",0.784513087,1.9206,316.6,0.029,131.4,3853.00,78.8690,0.892,13.819
"K02719.01","CONFIRMED",4.11585514,1.4858,425.8,0.807,1.93,4827.00,0.8230,4.508,15.141
"K02721.01","CONFIRMED",33.878639,6.194,700.1,0.923,3.52,5533.00,1.0720,4.348,15.160
"K02791.01","CONFIRMED",27.5722144,5.256,296.3,0.562,1.94,5912.00,1.0900,4.397,14.718
"K02792.01","CONFIRMED",2.12821621,3.146,25.9,0.098,0.7,5952.00,1.3770,4.227,11.126
"K02794.01","FALSE POSITIVE",0.703399912,0.823,531.4,0.393,2.15,5955.00,0.9100,4.520,15.728
"K02795.01","FALSE POSITIVE",2.5355023,7.189,354.6,0.965,2.7,6268.00,1.1000,4.429,15.273
"K02867.01","FALSE POSITIVE",1.332560553,3.315,31.7,0.37,0.4,4947.00,0.7140,4.621,12.912
"K02867.02","FALSE POSITIVE",18.936061,22.27,24.3,0.285,0.34,4947.00,0.7140,4.621,12.912
"K02868.01","CONFIRMED",10.65275054,2.684,740.7,0.051,2.2,5602.00,0.8170,4.571,15.970
"K02869.01","CONFIRMED",3.30040818,4.462,98.8,0.008,1.43,6333.00,1.4380,4.229,13.749
"K02870.01","FALSE POSITIVE",5.62950902,6.542,297.5,0.974,2.11,5822.00,0.8980,4.529,15.957
"K02942.02","CONFIRMED",24.2758992,4.59,702.2,0.441,2.25,5745.00,0.8370,4.559,15.480
"K02943.01","CONFIRMED",54.4099612,9.314,193,0.157,1.56,5746.00,1.1330,4.309,13.852
"K02944.01","FALSE POSITIVE",9.12209336,4.347,906.8,1.236,28.17,5899.00,0.9600,4.499,15.676
"K02945.01","CONFIRMED",19.94752741,1.756,861.3,0.094,2.52,5749.00,0.8640,4.547,15.999
"K00277.02","CONFIRMED",13.84984567,7.2783,84.6,0.012,1.45,5919.00,1.5850,4.042,11.866
"K02722.01","CONFIRMED",6.12479773,3.466,129.3,0.79,1.51,6052.00,1.2020,4.285,13.268
"K02722.02","CONFIRMED",11.24284815,4.241,136,0.52,1.44,6052.00,1.2020,4.285,13.268
"K02722.03","CONFIRMED",4.02877097,3.173,100.4,0.193,1.21,6052.00,1.2020,4.285,13.268
"K02722.04","CONFIRMED",8.92114318,3.933,110.8,0.12,1.27,6052.00,1.2020,4.285,13.268
"K00262.01","CONFIRMED",7.81285862,4.098,117.3,0.03,1.68,6237.00,1.5430,4.136,10.421
"K00269.01","CONFIRMED",18.01164974,6.7367,107.8,0.924,1.83,6477.00,1.4590,4.224,10.927
"K02798.01","CONFIRMED",0.916142298,1.1555,98.5,0.232,0.6,4374.00,0.6140,4.639,14.107
"K02799.01","FALSE POSITIVE",0.597933473,1.918,106,0.562,1.24,6543.00,1.1590,4.382,13.364
"K02800.01","FALSE POSITIVE",2.69636494,3.892,109,0.628,1.24,5653.00,1.1390,4.250,14.515
"K02801.01","CONFIRMED",6.99205021,5.037,33.4,0.944,1.06,6057.00,1.4670,4.139,10.787
"K02871.01","CONFIRMED",12.0999065,3.558,165.5,0.14,1.39,5553.00,1.0980,4.330,14.754
"K02871.02","CONFIRMED",5.36375016,2.94,114.3,0.008,1.15,5553.00,1.0980,4.330,14.754
"K02872.01","FALSE POSITIVE",3.17319407,2.512,135.8,0.211,0.91,5369.00,0.7840,4.508,14.162
"K02873.01","FALSE POSITIVE",5.24368302,10.873,225.4,0.006,0.91,4194.00,0.6290,4.633,15.290
"K02955.01","FALSE POSITIVE",0.591280187,1.1656,135,0.395,1.3,6246.00,1.0920,4.433,15.046
"K02956.01","CONFIRMED",3.93766786,4.655,24.3,0.226,1.36,6277.00,2.7410,3.728,11.801
"K02960.01","FALSE POSITIVE",1.465943491,1.513,52.3,0.211,1.6,6230.00,2.1900,3.847,13.147
"K00279.01","CONFIRMED",28.45489091,8.1593,1418.6,0.5,6.08,6206.00,1.5730,4.159,11.684
"K02723.01","CONFIRMED",1.952711161,0.872,403,0.962,2.58,5741.00,0.9460,4.495,14.575
"K02724.01","FALSE POSITIVE",0.620739667,2.477,108.2,1.158,29.28,6559.00,1.6020,4.133,12.878
"K02725.01","FALSE POSITIVE",0.587470828,2.4382,193.8,1.161,51.02,5787.00,2.6670,3.678,13.744
"K02726.01","FALSE POSITIVE",0.934924739,2.052,73.8,0.309,2.29,6477.00,2.6280,3.781,12.310
"K02727.01","FALSE POSITIVE",25.7054557,6.059,266.3,0.722,1.75,6326.00,1.0010,4.459,13.859
"K02802.01","CONFIRMED",3.84822189,2.013,203.9,0.368,1.72,5927.00,1.1930,4.323,14.919
"K02803.01","CONFIRMED",2.37752442,2.307,32.1,0.256,0.53,5615.00,0.9360,4.505,12.258
"K02804.01","FALSE POSITIVE",2.62838097,3.193,89.9,0.087,1.01,5884.00,1.0700,4.408,14.037
"K02805.01","CONFIRMED",1.877878538,2.39,47.5,0.248,0.78,6324.00,1.1150,4.352,13.295
"K00041.03","CONFIRMED",35.3331932,5.966,99.7,0.656,1.55,5788.00,1.4740,4.122,11.197
"K00274.01","CONFIRMED",15.0896415,4.3349,77.8,0.02,1.42,6063.00,1.6130,4.061,11.390
"K02877.01","CONFIRMED",5.30873978,3.018,127.5,0.173,1.08,5914.00,0.9550,4.483,14.699
"K02878.01","CONFIRMED",3.89524296,1.689,189,0.224,1.13,5018.00,0.8380,4.492,14.756
"K02880.01","CONFIRMED",0.740926358,1.0163,195.5,0.202,1.22,5618.00,0.8740,4.494,15.918
"K02965.01","FALSE POSITIVE",1.352564873,3.469,56.7,0.669,1.45,6463.00,1.8230,3.959,12.709
"K02966.01","FALSE POSITIVE",7.72768833,2.06,404.8,0.203,1.89,5765.00,0.9400,4.468,15.648
"K02967.01","CONFIRMED",37.3033197,7.793,551.7,0.908,2.31,5646.00,0.8170,4.550,15.527
"K02969.01","FALSE POSITIVE",31.9729501,9.41,156.3,0.773,2.41,6007.00,1.7590,4.064,12.567
"K02729.01","CONFIRMED",14.8877665,4.981,252.5,0.795,1.96,6143.00,1.1160,4.344,13.914
"K02730.01","CONFIRMED",4.52158614,3.4702,106.2,0.203,1.31,5576.00,1.2890,4.201,13.836
"K02731.01","FALSE POSITIVE",2.007750531,2.0715,352,0.42,1.64,5645.00,0.8650,4.549,15.664
"K02732.01","CONFIRMED",7.03146295,5.922,85.4,0.014,1.38,6170.00,1.4990,4.192,12.805
"K02732.03","CONFIRMED",54.2811949,5.517,147.8,0.85,2.07,6170.00,1.4990,4.192,12.805
"K02808.01","FALSE POSITIVE",0.596087893,0.7159,105.1,0.283,1.92,6049.00,1.8270,3.997,13.484
"K00270.01","CONFIRMED",12.58229808,6.375,118.7,0.044,1.53,5587.00,1.4230,4.091,11.411
"K02809.01","FALSE POSITIVE",7.12684695,3.179,206.3,0.71,1.38,6050.00,0.8960,4.525,14.800
"K02810.01","FALSE POSITIVE",0.661749944,4.112,215.6,1.169,23.92,6363.00,1.1980,4.386,15.396
"K02810.02","FALSE POSITIVE",354.95118,13.02,421.9,0.0405,2.53,6392.00,1.2300,4.366,15.396
"K02811.01","FALSE POSITIVE",1.35477049,1.618,145.3,0.24,0.8,4414.00,0.6890,4.621,15.169
"K02882.02","FALSE POSITIVE",0.493393859,1.1319,264.7,0.961,1.4,4474.00,0.6140,4.670,15.398
"K02883.01","CONFIRMED",11.95401876,2.656,855.9,0.744,2.1,4359.00,0.6590,4.611,15.911
"K02884.01","FALSE POSITIVE",2.48883033,4.268,51.4,0.696,0.64,5615.00,0.8330,4.514,14.103
"K02885.01","FALSE POSITIVE",20.2340219,3.674,193.6,0.249,0.99,5528.00,0.7100,4.627,13.776
"K02886.01","CONFIRMED",0.88184263,1.3117,249.9,0.454,1.24,5268.00,0.7760,4.594,15.919
"K02675.01","CONFIRMED",5.448321078,2.2213,529.4,0.614,2.17,5721.00,0.9050,4.517,12.430
"K02675.02","CONFIRMED",1.116127169,1.3235,109.2,0.648,1,5721.00,0.9050,4.517,12.430
"K02676.01","FALSE POSITIVE",195.613824,23.777,1651.9,0.891,10.65,5970.00,2.2290,3.835,13.560
"K02678.01","CONFIRMED",3.833087643,1.51,461.4,0.932,2.25,5397.00,0.8310,4.543,11.799
"K00262.02","CONFIRMED",9.37663713,2.1033,118.4,0.828,1.89,6237.00,1.5430,4.136,10.421
"K02733.01","CONFIRMED",5.62006198,2.751,190.1,0.969,1.45,4868.00,0.7460,4.600,14.009
"K02734.01","CONFIRMED",3.8259005,1.8057,857.2,0.951,3.45,5223.00,0.8850,4.505,15.768
"K02735.01","CONFIRMED",0.558841234,0.7918,280.9,0.307,1.33,5151.00,0.7920,4.592,15.600
"K02736.01","CONFIRMED",9.33648141,2.5449,885.4,0.901,2.39,4442.00,0.6480,4.619,15.911
"K02812.01","CONFIRMED",76.6139446,10.22,498.7,0.851,2.61,6173.00,1.0300,4.408,14.357
"K02815.01","FALSE POSITIVE",1.545388842,3.037,52.8,0.341,0.56,5782.00,0.7670,4.594,13.529
"K02816.01","CONFIRMED",1.289590179,1.3541,286,0.401,1.38,5467.00,0.8080,4.578,15.471
"K02817.01","CONFIRMED",0.634003002,0.9207,316.9,0.367,1.35,5226.00,0.7500,4.606,15.760
"K02887.01","FALSE POSITIVE",1.56859048,11.591,280.6,1.198,23.41,6248.00,1.0020,4.442,15.105
"K00274.02","CONFIRMED",22.8030252,4.768,62.9,0.291,1.29,6063.00,1.6130,4.061,11.390
"K02888.01","FALSE POSITIVE",0.623441939,1.4053,128.1,1.027,13.89,5385.00,2.8710,3.639,12.650
"K02889.01","FALSE POSITIVE",5.24364571,16.984,270.4,1.201,25.01,6197.00,1.0560,4.406,15.163
"K02890.01","CONFIRMED",8.98826122,4.96,160.8,0.92,1.39,5984.00,0.9060,4.521,15.257
"K00258.01","FALSE POSITIVE",4.15743922,9.572,1472,1.242,96.99,6529.00,3.1310,3.657,9.887
"K02681.01","CONFIRMED",135.4978256,6.769,5038.1,0.804,6.01,5307.00,0.7570,4.572,15.996
"K02681.02","CONFIRMED",22.2508509,1.745,618.7,0.771,2.07,5307.00,0.7570,4.572,15.996
"K02682.01","FALSE POSITIVE",8.53161917,2.9596,65744,1.118,54.6,5780.00,1.0000,4.438,18.498
"K02737.01","FALSE POSITIVE",0.526615152,1.0582,64,0.028,1.46,5718.00,1.8320,3.966,12.428
"K02738.01","FALSE POSITIVE",0.690405794,1.7407,178.4,0.281,1.04,5204.00,0.7860,4.515,14.606
"K02739.01","CONFIRMED",10.10773789,3.828,294.9,0.151,1.98,5480.00,1.1740,4.260,15.017
"K02740.01","FALSE POSITIVE",1.844857057,1.6557,85.6,0.594,0.97,6143.00,1.0040,4.403,13.617
"K02819.01","FALSE POSITIVE",18.0116764,6.006,417.2,0.683,2.02,6003.00,0.9320,4.507,15.154
"K00270.02","CONFIRMED",33.67280658,8.2267,170.9,0.309,1.86,5587.00,1.4230,4.091,11.411
"K02820.01","CONFIRMED",3.00912491,2.228,191.4,0.009,1.22,5713.00,0.8930,4.541,15.273
"K02822.01","CONFIRMED",4.44589508,2.3816,441.4,0.704,1.94,5918.00,0.8650,4.544,15.391
"K02891.01","FALSE POSITIVE",2.023126394,1.2771,72.2,0.391,0.92,6349.00,1.0590,4.422,13.126
"K02892.01","FALSE POSITIVE",10.63609504,3.48,290.6,0.029,1.36,5546.00,0.8100,4.575,15.091
"K02894.01","CONFIRMED",10.3108232,5.617,204,0.129,1.27,5708.00,0.8930,4.521,15.619
"K02895.01","FALSE POSITIVE",1.069842837,5.275,540.3,0.001,1.77,4999.00,0.7860,4.523,14.298
"K02896.01","FALSE POSITIVE",1.077467951,2.1125,75.7,1.181,31.06,6329.00,1.5080,4.137,11.899
"K02684.01","FALSE POSITIVE",2.8736467,1.682,215.7,0.985,6.47,8173.00,3.1690,3.744,10.035
"K02685.01","FALSE POSITIVE",2.846517614,4.228,2154.4,0.931,1.88,3468.00,0.3200,4.931,16.300
"K02686.01","CONFIRMED",211.032819,7.119,1953.4,0.808,3.43,4658.00,0.6860,4.632,13.855
"K02687.01","CONFIRMED",1.716828304,2.068,59.5,0.7,0.74,5808.00,0.9020,4.522,10.158
"K02741.01","FALSE POSITIVE",0.755103143,2.885,43.8,0.662,1.49,5996.00,2.1280,3.870,13.009
"K00263.01","FALSE POSITIVE",20.71927223,4.0388,224.6,0.744,2.51,5729.00,1.5450,4.058,10.821
"K02743.01","CONFIRMED",11.87457664,1.9797,220.7,0.432,1.32,5523.00,0.8800,4.506,13.756
"K02744.01","CONFIRMED",109.6469948,6.568,899.7,0.797,4.85,5332.00,1.4530,4.083,15.162
"K02745.01","CONFIRMED",15.64588656,3.959,572.1,0.033,2.18,5896.00,0.9160,4.518,15.241
"K02823.01","FALSE POSITIVE",0.93375241,6.352,518,0.989,3.18,5402.00,0.8150,4.581,15.807
"K02824.01","FALSE POSITIVE",1.70336496,1.7045,316.7,0.508,1.67,5881.00,0.9150,4.516,15.274
"K02825.01","FALSE POSITIVE",0.764174368,2.346,100.2,0.626,1.18,6321.00,1.1250,4.417,14.361
"K02826.01","FALSE POSITIVE",1.85373924,1.816,348.6,0.551,0.23,2661.00,0.1160,5.283,12.946
"K02827.01","CONFIRMED",7.06321927,2.411,207.2,0.56,1.21,5305.00,0.8180,4.489,14.572
"K02897.01","FALSE POSITIVE",0.584310213,2.1801,809.4,1.209,23.09,5783.00,0.8800,4.539,15.361
"K02898.01","CONFIRMED",25.384175,3.576,594,0.245,2.44,6137.00,0.9940,4.471,15.535
"K00275.01","CONFIRMED",15.79196594,7.2772,203.1,0.032,2.4,5758.00,1.7040,4.072,11.696
"K02687.02","CONFIRMED",8.16733851,3.337,104.9,0.801,1.03,5808.00,0.9020,4.522,10.158
"K00041.01","CONFIRMED",12.81590421,6.3856,220.5,0.58,2.26,5788.00,1.4740,4.122,11.197
"K00259.01","FALSE POSITIVE",79.99623328,6.3339,24383.5,0.594,40.73,6796.00,2.4900,3.880,9.954
"K02688.01","CONFIRMED",5.424749327,1.139,7680,0.016,5.15,4137.00,0.5910,4.658,16.406
"K02690.01","CONFIRMED",3.606940379,1.0418,432.3,0.857,2.04,5508.00,0.8400,4.569,13.461
"K02746.01","FALSE POSITIVE",69.2002312,5.679,2271.5,1.276,45.24,7044.00,1.2670,4.337,15.329
"K02747.01","CONFIRMED",6.26404774,2.39,378.7,0.232,1.55,5032.00,0.8170,4.511,15.329
"K02748.01","CONFIRMED",23.1985852,9.821,224.7,0.305,2.61,5416.00,1.7560,3.951,14.056
"K02748.02","CONFIRMED",5.77721259,2.462,134.3,0.692,2.17,5416.00,1.7560,3.951,14.056
"K02749.01","FALSE POSITIVE",0.905037231,1.4351,37.5,0.323,1.1,6223.00,1.7630,4.010,11.075
"K02828.01","CONFIRMED",59.4969009,5.404,1262.1,0.406,2.92,4817.00,0.8330,4.499,15.768
"K02829.01","CONFIRMED",10.61345333,0.9829,150.2,0.535,1.77,5865.00,1.3880,4.163,12.824
"K00271.01","CONFIRMED",48.6303805,7.0805,339.8,0.034,2.48,6075.00,1.3520,4.264,11.485
"K02830.01","CONFIRMED",40.5289885,10.604,360.7,0.325,5.92,6443.00,3.0860,3.740,13.913
"K02831.01","FALSE POSITIVE",0.571940563,0.9031,54.3,0.792,1.88,5827.00,2.2860,3.740,12.557
"K02901.01","FALSE POSITIVE",0.633514386,1.2792,179.1,0.231,0.81,4330.00,0.6180,4.640,14.971
"K02903.01","FALSE POSITIVE",17.4166143,2.445,314.2,0.489,1.84,5946.00,1.0170,4.444,14.715
"K02904.01","CONFIRMED",16.3583482,9.858,116.4,0.887,2.23,6133.00,1.7650,4.084,12.683
"K02905.01","FALSE POSITIVE",36.0054414,3.262,117.5,0.745,3.33,7048.00,2.8380,3.797,12.477
"K02906.01","CONFIRMED",13.9093544,6.765,86.8,0.132,1.33,6052.00,1.4240,4.183,13.716
